shape,advection,resolution,iterations,optimized,path,measured_trials,divergence_rms,divergence_max,density_weighted_divergence_rms,residual_relative,residual_rms,divergence_before_rms,mass_error_relative,density_min,density_max,wall_velocity_max,pressure_divergence_identity_rms,cpu_gpu_divergence_disagreement_rms,median_projection_ms,median_advection_ms,median_total_ms,cost_q25_ms,cost_q75_ms,l1_to_converged_same_method,l2_to_converged_same_method,l1_to_exact_velocity_same_method,velocity_relative_to_exact,reference_4096_8192_l1,reference_exact_velocity_l1
sharp,sl,64,8,True,sharp-r64-sl-i8-rep3,18,1.4275786155315433,4.692812025547028,2.3449367169296624,0.974865950066608,85.65471704843316,1.4643845314079809,0.036946614583333336,0.0,1.0,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.04088,0.005008,0.04584,0.045503999999999996,0.047552000000000004,0.03976051414551534,0.07120293286783,0.03976051414551534,0.568001387098183,0.0,0.0
sharp,sl,64,32,True,sharp-r64-sl-i32-rep3,18,1.3192048991758094,4.0702086091041565,2.1707875880550502,0.9008596298742106,79.15229441746278,1.4643845314079809,0.03411458333333333,0.0,1.0,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.132352,0.0041919999999999995,0.13652799999999998,0.135048,0.13768,0.03678051110580368,0.06598262454094939,0.03678051110580368,0.5244731131780096,0.0,0.0
sharp,sl,64,128,True,sharp-r64-sl-i128-rep3,18,0.9596749443191811,2.74480402469635,1.594259448045964,0.6553435590947314,57.5804982417706,1.4643845314079809,0.02488335503472222,0.0,1.0,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.487152,0.004784,0.492,0.49117599999999995,0.492976,0.026980155025294744,0.048850954190086456,0.026980155025294744,0.38137249708659665,0.0,0.0
sharp,sl,64,512,True,sharp-r64-sl-i512-rep3,18,0.26860399520565703,0.7946551736786205,0.4626329835940236,0.18342453892875424,16.116243449274524,1.4643845314079809,0.006757269965277778,0.0,1.0,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9079359999999999,0.004064,1.912,1.9110319999999998,1.9129919999999998,0.007857111839676922,0.014433522938274004,0.007857111839676922,0.10672728448528628,0.0,0.0
sharp,sl,64,2048,True,sharp-r64-sl-i2048-rep3,18,0.0016882350100653806,0.006188573778672435,0.003684997888718118,0.001152913859803971,0.10129855334056828,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.460244747328297e-07,9.19721644495631e-10,7.612496,0.004992,7.617503999999999,7.615336,7.619095999999999,0.0,0.0,0.0,0.0006791776488666966,0.0,0.0
sharp,sl,64,4096,True,sharp-r64-sl-i4096-rep3,18,1.8471300083449917e-05,0.0001697540283203125,2.7889433965998455e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.482552722979825e-07,9.600956424218385e-10,15.210415999999999,0.0042239999999999995,15.214656,15.210856,15.216719999999999,0.0,0.0,0.0,3.894270941044546e-06,0.0,0.0
sharp,sl,64,8192,True,sharp-r64-sl-i8192-rep3,18,1.8374116719129466e-05,0.00015425682067871094,2.516276326236719e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.489672819536173e-07,9.439976935124966e-10,30.399696,0.00424,30.404032,30.400208,30.405896,0.0,0.0,0.0,3.567888542109355e-06,0.0,0.0
sharp,maccormack,64,-1,True,sharp-r64-maccormack-i-1-rep1,18,2.701503391972288e-08,4.76837158203125e-07,0.0,1.0,1.6208625284952375e-06,2.7014375474920627e-08,0.000543975830078125,0.0,1.0,0.0,9.203439287865708e-11,9.203439287865708e-11,0.008927999999999998,0.013552,0.022912,0.021759999999999998,0.02332,0.0,0.0,0.0,0.0,0.0,0.0
sharp,maccormack,64,0,True,sharp-r64-maccormack-i0-rep1,18,1.4643845310602361,4.126967248975234,2.4060390209755913,1.0,87.86307188447886,1.4643845314079809,0.02570501168568929,0.0,1.0,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012719999999999999,0.013023999999999999,0.025679999999999998,0.025048,0.026896,0.026483844919598976,0.04703035628302234,0.026483844919598976,0.5833333360306485,0.0,0.0
sharp,maccormack,64,8,True,sharp-r64-maccormack-i8-rep1,18,1.4275786155315433,4.692812025547028,2.3449367169296624,0.974865950066608,85.65471704843316,1.4643845314079809,0.025011428197224937,0.0,1.0,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.04208,0.014496,0.056256,0.055656,0.057088,0.02576939902974668,0.045757330155024444,0.02576939902974668,0.568001387098183,0.0,0.0
sharp,maccormack,64,32,True,sharp-r64-maccormack-i32-rep1,18,1.3192048991758094,4.0702086091041565,2.1707875880550502,0.9008596298742106,79.15229441746278,1.4643845314079809,0.02306334177652995,0.0,1.0,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131728,0.012928,0.144528,0.144048,0.145432,0.02374737956283106,0.042173544288466557,0.02374737956283106,0.5244731131780096,0.0,0.0
sharp,maccormack,64,128,True,sharp-r64-maccormack-i128-rep1,18,0.9596749443191811,2.74480402469635,1.594259448045964,0.6553435590947314,57.5804982417706,1.4643845314079809,0.016844399770100913,0.0,1.0,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.48744,0.01336,0.500704,0.5003679999999999,0.501552,0.01721141004619459,0.03070904418992341,0.01721141004619459,0.38137249708659665,0.0,0.0
sharp,maccormack,64,512,True,sharp-r64-maccormack-i512-rep1,18,0.26860399520565703,0.7946551736786205,0.4626329835940236,0.18342453892875424,16.116243449274524,1.4643845314079809,0.005102247662014432,0.0,1.0,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9092319999999998,0.012847999999999998,1.922032,1.921544,1.9228399999999999,0.0048831072998434194,0.008838993649565263,0.0048831072998434194,0.10672728448528628,0.0,0.0
sharp,maccormack,64,2048,True,sharp-r64-maccormack-i2048-rep1,18,0.0016882350100653806,0.006188573778672435,0.003684997888718118,0.001152913859803971,0.10129855334056828,1.4643845314079809,0.0005518966250949435,0.0,1.0,0.0,6.460244747328297e-07,9.19721644495631e-10,7.612752,0.013503999999999999,7.626112,7.6242,7.627648,8.001213600355912e-06,8.436845764827159e-05,8.001213600355912e-06,0.0006791776488666966,0.0,0.0
sharp,maccormack,64,4096,True,sharp-r64-maccormack-i4096-rep1,18,1.8471300083449917e-05,0.0001697540283203125,2.7889433965998455e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,0.000543975830078125,0.0,1.0,0.0,6.482552722979825e-07,9.600956424218385e-10,15.208416,0.0144,15.222576,15.220424,15.225519999999998,0.0,0.0,0.0,3.894270941044546e-06,0.0,0.0
sharp,maccormack,64,8192,True,sharp-r64-maccormack-i8192-rep1,18,1.8374116719129466e-05,0.00015425682067871094,2.516276326236719e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,0.000543975830078125,0.0,1.0,0.0,6.489672819536173e-07,9.439976935124966e-10,30.394239999999996,0.012992,30.407247999999996,30.404128,30.409591999999996,0.0,0.0,0.0,3.567888542109355e-06,0.0,0.0
sharp,maccormack,64,-1,True,sharp-r64-maccormack-i-1-rep2,18,2.701503391972288e-08,4.76837158203125e-07,0.0,1.0,1.6208625284952375e-06,2.7014375474920627e-08,0.000543975830078125,0.0,1.0,0.0,9.203439287865708e-11,9.203439287865708e-11,0.009056,0.013375999999999999,0.022384,0.022016,0.023191999999999997,0.0,0.0,0.0,0.0,0.0,0.0
sharp,maccormack,64,0,True,sharp-r64-maccormack-i0-rep2,18,1.4643845310602361,4.126967248975234,2.4060390209755913,1.0,87.86307188447886,1.4643845314079809,0.02570501168568929,0.0,1.0,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012688,0.013087999999999999,0.026192,0.025408,0.026656,0.026483844919598976,0.04703035628302234,0.026483844919598976,0.5833333360306485,0.0,0.0
sharp,maccormack,64,8,True,sharp-r64-maccormack-i8-rep2,18,1.4275786155315433,4.692812025547028,2.3449367169296624,0.974865950066608,85.65471704843316,1.4643845314079809,0.025011428197224937,0.0,1.0,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.04166399999999999,0.013888,0.05552,0.055032,0.05692,0.02576939902974668,0.045757330155024444,0.02576939902974668,0.568001387098183,0.0,0.0
sharp,maccormack,64,32,True,sharp-r64-maccormack-i32-rep2,18,1.3192048991758094,4.0702086091041565,2.1707875880550502,0.9008596298742106,79.15229441746278,1.4643845314079809,0.02306334177652995,0.0,1.0,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131712,0.013055999999999998,0.144816,0.144248,0.145808,0.02374737956283106,0.042173544288466557,0.02374737956283106,0.5244731131780096,0.0,0.0
sharp,maccormack,64,128,True,sharp-r64-maccormack-i128-rep2,18,0.9596749443191811,2.74480402469635,1.594259448045964,0.6553435590947314,57.5804982417706,1.4643845314079809,0.016844399770100913,0.0,1.0,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.488096,0.013631999999999998,0.5017119999999999,0.49995199999999995,0.502408,0.01721141004619459,0.03070904418992341,0.01721141004619459,0.38137249708659665,0.0,0.0
sharp,maccormack,64,512,True,sharp-r64-maccormack-i512-rep2,18,0.26860399520565703,0.7946551736786205,0.4626329835940236,0.18342453892875424,16.116243449274524,1.4643845314079809,0.005102247662014432,0.0,1.0,0.0,6.236877404297073e-07,2.183569358995838e-09,1.907248,0.012816,1.920112,1.918976,1.9214719999999998,0.0048831072998434194,0.008838993649565263,0.0048831072998434194,0.10672728448528628,0.0,0.0
sharp,maccormack,64,2048,True,sharp-r64-maccormack-i2048-rep2,18,0.0016882350100653806,0.006188573778672435,0.003684997888718118,0.001152913859803971,0.10129855334056828,1.4643845314079809,0.0005518966250949435,0.0,1.0,0.0,6.460244747328297e-07,9.19721644495631e-10,7.6092319999999996,0.013663999999999999,7.623504,7.621328,7.62484,8.001213600355912e-06,8.436845764827159e-05,8.001213600355912e-06,0.0006791776488666966,0.0,0.0
sharp,maccormack,64,4096,True,sharp-r64-maccormack-i4096-rep2,18,1.8471300083449917e-05,0.0001697540283203125,2.7889433965998455e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,0.000543975830078125,0.0,1.0,0.0,6.482552722979825e-07,9.600956424218385e-10,15.205888,0.014336,15.220544,15.217839999999999,15.223199999999999,0.0,0.0,0.0,3.894270941044546e-06,0.0,0.0
sharp,maccormack,64,8192,True,sharp-r64-maccormack-i8192-rep2,18,1.8374116719129466e-05,0.00015425682067871094,2.516276326236719e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,0.000543975830078125,0.0,1.0,0.0,6.489672819536173e-07,9.439976935124966e-10,30.400799999999997,0.01304,30.413936,30.411023999999998,30.418256,0.0,0.0,0.0,3.567888542109355e-06,0.0,0.0
sharp,maccormack,64,-1,True,sharp-r64-maccormack-i-1-rep3,18,2.701503391972288e-08,4.76837158203125e-07,0.0,1.0,1.6208625284952375e-06,2.7014375474920627e-08,0.000543975830078125,0.0,1.0,0.0,9.203439287865708e-11,9.203439287865708e-11,0.00936,0.013824,0.023168,0.02196,0.023743999999999998,0.0,0.0,0.0,0.0,0.0,0.0
sharp,maccormack,64,0,True,sharp-r64-maccormack-i0-rep3,18,1.4643845310602361,4.126967248975234,2.4060390209755913,1.0,87.86307188447886,1.4643845314079809,0.02570501168568929,0.0,1.0,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012992,0.013135999999999998,0.0264,0.025415999999999998,0.026799999999999997,0.026483844919598976,0.04703035628302234,0.026483844919598976,0.5833333360306485,0.0,0.0
sharp,maccormack,64,8,True,sharp-r64-maccormack-i8-rep3,18,1.4275786155315433,4.692812025547028,2.3449367169296624,0.974865950066608,85.65471704843316,1.4643845314079809,0.025011428197224937,0.0,1.0,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.041296,0.013696,0.054784,0.054304,0.056576,0.02576939902974668,0.045757330155024444,0.02576939902974668,0.568001387098183,0.0,0.0
sharp,maccormack,64,32,True,sharp-r64-maccormack-i32-rep3,18,1.3192048991758094,4.0702086091041565,2.1707875880550502,0.9008596298742106,79.15229441746278,1.4643845314079809,0.02306334177652995,0.0,1.0,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131616,0.012896,0.144528,0.143816,0.145336,0.02374737956283106,0.042173544288466557,0.02374737956283106,0.5244731131780096,0.0,0.0
sharp,maccormack,64,128,True,sharp-r64-maccormack-i128-rep3,18,0.9596749443191811,2.74480402469635,1.594259448045964,0.6553435590947314,57.5804982417706,1.4643845314079809,0.016844399770100913,0.0,1.0,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.486912,0.013631999999999998,0.500432,0.499976,0.5016799999999999,0.01721141004619459,0.03070904418992341,0.01721141004619459,0.38137249708659665,0.0,0.0
sharp,maccormack,64,512,True,sharp-r64-maccormack-i512-rep3,18,0.26860399520565703,0.7946551736786205,0.4626329835940236,0.18342453892875424,16.116243449274524,1.4643845314079809,0.005102247662014432,0.0,1.0,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9076,0.012832,1.920448,1.9196959999999998,1.92144,0.0048831072998434194,0.008838993649565263,0.0048831072998434194,0.10672728448528628,0.0,0.0
sharp,maccormack,64,2048,True,sharp-r64-maccormack-i2048-rep3,18,0.0016882350100653806,0.006188573778672435,0.003684997888718118,0.001152913859803971,0.10129855334056828,1.4643845314079809,0.0005518966250949435,0.0,1.0,0.0,6.460244747328297e-07,9.19721644495631e-10,7.6127839999999996,0.013503999999999999,7.626448,7.624591999999999,7.629199999999999,8.001213600355912e-06,8.436845764827159e-05,8.001213600355912e-06,0.0006791776488666966,0.0,0.0
sharp,maccormack,64,4096,True,sharp-r64-maccormack-i4096-rep3,18,1.8471300083449917e-05,0.0001697540283203125,2.7889433965998455e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,0.000543975830078125,0.0,1.0,0.0,6.482552722979825e-07,9.600956424218385e-10,15.206464,0.01432,15.221039999999999,15.219263999999999,15.222495999999998,0.0,0.0,0.0,3.894270941044546e-06,0.0,0.0
sharp,maccormack,64,8192,True,sharp-r64-maccormack-i8192-rep3,18,1.8374116719129466e-05,0.00015425682067871094,2.516276326236719e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,0.000543975830078125,0.0,1.0,0.0,6.489672819536173e-07,9.439976935124966e-10,30.396368,0.012928,30.409295999999998,30.406703999999998,30.411288,0.0,0.0,0.0,3.567888542109355e-06,0.0,0.0
