step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,readback_match,audit_failed
446,0,32.92115846871279,32.92115846871279,32.92115846871279,32.824292952556817,,32.824292952556817,32.824292952556817,32.769630710026654,0,0,-0.096865516155972387,,0,0,0,0,-0.054662242530163496,-6.4792588005957441e-07,0,0,0,0,0,1,0
447,0,32.769630710026654,32.769630710026654,32.769630710026654,32.674104451565476,,32.674104451565476,32.674104451565476,32.619692398311287,0,0,-0.095526258461177349,,0,0,0,0,-0.05441205325418963,-5.6435565909396246e-07,0,0,0,0,0,1,0
448,0,32.619692398311287,32.619692398311287,32.619692398311287,32.525694429950505,,32.525694429950505,32.525694429950505,32.471529422049379,0,0,-0.09399796836078167,,0,0,0,0,-0.054165007901126216,-6.6304471602052217e-07,0,0,0,0,0,1,0
449,0,32.471529422049379,32.471529422049379,32.471529422049379,32.378355459031617,,32.378355459031617,32.378355459031617,32.324435990066632,0,0,-0.093173963017761707,,0,0,0,0,-0.053919468964984674,-4.8455266465907698e-07,0,0,0,0,0,1,0
450,0,32.324435990066632,32.324435990066632,32.324435990066632,32.232421532967521,,32.232421532967521,32.232421532967521,32.178744893497985,0,0,-0.092014457099111269,,0,0,0,0,-0.053676639469536269,-6.7571009765288181e-07,0,0,0,0,0,1,0
451,0,32.178744893497985,32.178744893497985,32.178744893497985,32.088012734404963,,32.088012734404963,32.088012734404963,32.034576818106771,0,0,-0.090732159093022346,,0,0,0,0,-0.053435916298191444,-4.3342947719793301e-07,0,0,0,0,0,1,0
452,0,32.034576818106771,32.034576818106771,32.034576818106771,31.944642872309377,,31.944642872309377,31.944642872309377,31.891445765045962,0,0,-0.089933945797394443,,0,0,0,0,-0.053197107263414978,-3.7516662487746544e-07,0,0,0,0,0,1,0
453,0,31.891445765045962,31.891445765045962,31.891445765045962,31.802467136418006,,31.802467136418006,31.802467136418006,31.749506616717657,0,0,-0.088978628627955914,,0,0,0,0,-0.052960519700349096,-5.4982255903723853e-07,0,0,0,0,0,1,0
454,0,31.749506616717657,31.749506616717657,31.749506616717657,31.662079736343106,,31.662079736343106,31.662079736343106,31.609353124480222,0,0,-0.087426880374550819,,0,0,0,0,-0.052726611862883743,-4.2612665041019682e-07,0,0,0,0,0,1,0
455,0,31.609353124480222,31.609353124480222,31.609353124480222,31.523617786671494,,31.523617786671494,31.523617786671494,31.47112164303223,0,0,-0.085735337808728218,,0,0,0,0,-0.052496143639263693,-5.356331271855197e-07,0,0,0,0,0,1,0
456,0,31.47112164303223,31.47112164303223,31.47112164303223,31.388309159609772,,31.388309159609772,31.388309159609772,31.336038354705131,0,0,-0.082812483422458172,,0,0,0,0,-0.052270804904640755,-5.2346773671274605e-07,0,0,0,0,0,1,0
457,0,31.336038354705131,31.336038354705131,31.336038354705131,31.254360710191584,,31.254360710191584,31.254360710191584,31.202312953501465,0,0,-0.081677644513547421,,0,0,0,0,-0.052047756690118518,-5.3674770583711506e-07,0,0,0,0,0,1,0
458,0,31.202312953501465,31.202312953501465,31.202312953501465,31.121611604664,,31.121611604664,31.121611604664,31.069784923126047,0,0,-0.080701348837465048,,0,0,0,0,-0.051826681537953334,-5.2584814724809803e-07,0,0,0,0,0,1,0
459,0,31.069784923126047,31.069784923126047,31.069784923126047,30.989948041406517,,30.989948041406517,30.989948041406517,30.938340669309017,0,0,-0.079836881719529629,,0,0,0,0,-0.051607372097500104,-4.7292996185888114e-07,0,0,0,0,0,1,0
460,0,30.938340669309017,30.938340669309017,30.938340669309017,30.859594903231827,,30.859594903231827,30.859594903231827,30.808204616275063,0,0,-0.078745766077190638,,0,0,0,0,-0.051390286956763731,-4.6208861803620493e-07,0,0,0,0,0,1,0
461,0,30.808204616275063,30.808204616275063,30.808204616275063,30.730277857598296,,30.730277857598296,30.730277857598296,30.679102810865022,0,0,-0.077926758676767349,,0,0,0,0,-0.051175046733273888,-5.7078159443335608e-07,0,0,0,0,0,1,0
462,0,30.679102810865022,30.679102810865022,30.679102810865022,30.602017992010094,,30.602017992010094,30.602017992010094,30.551056655201954,0,0,-0.077084818854928017,,0,0,0,0,-0.050961336808139635,-4.4927368847424987e-07,0,0,0,0,0,1,0
463,0,30.551056655201954,30.551056655201954,30.551056655201954,30.475015373047334,,30.475015373047334,30.475015373047334,30.424265594847583,0,0,-0.076041282154619694,,0,0,0,0,-0.050749778199751461,-3.8541652713774965e-07,0,0,0,0,0,1,0
464,0,30.424265594847583,30.424265594847583,30.424265594847583,30.348846037566744,,30.348846037566744,30.348846037566744,30.298306266402289,0,0,-0.07541955728083849,,0,0,0,0,-0.050539771164455516,-4.8548325537467463e-07,0,0,0,0,0,1,0
465,0,30.298306266402289,30.298306266402289,30.298306266402289,30.223519096707388,,30.223519096707388,30.223519096707388,30.173188035005012,0,0,-0.074787169694900513,,0,0,0,0,-0.050331061702376445,-4.8030135246790451e-07,0,0,0,0,0,1,0
466,0,30.173188035005012,30.173188035005012,30.173188035005012,30.099385097717175,,30.099385097717175,30.099385097717175,30.049260750677902,0,0,-0.073802937287837267,,0,0,0,0,-0.050124347039272266,-4.8333791369259416e-07,0,0,0,0,0,1,0
467,0,30.049260750677902,30.049260750677902,30.049260750677902,29.976171246994753,,29.976171246994753,29.976171246994753,29.926252062956802,0,0,-0.073089503683149815,,0,0,0,0,-0.049919184037950259,-5.0573279608556732e-07,0,0,0,0,0,1,0
468,0,29.926252062956802,29.926252062956802,29.926252062956802,29.853710322233848,,29.853710322233848,29.853710322233848,29.803995241365161,0,0,-0.072541740722954273,,0,0,0,0,-0.049715080868686812,-3.3412833388979379e-07,0,0,0,0,0,1,0
469,0,29.803995241365161,29.803995241365161,29.803995241365161,29.732412317256209,,29.732412317256209,29.732412317256209,29.682899122997146,0,0,-0.071582924108952284,,0,0,0,0,-0.049513194259063198,-4.424979280770458e-07,0,0,0,0,0,1,0
470,0,29.682899122997146,29.682899122997146,29.682899122997146,29.611932356315624,,29.611932356315624,29.611932356315624,29.562619794327105,0,0,-0.070966766681522131,,0,0,0,0,-0.049312561988518411,-4.4293540213402594e-07,0,0,0,0,0,1,0
471,0,29.562619794327105,29.562619794327105,29.562619794327105,29.492672841697271,,29.492672841697271,29.492672841697271,29.443558846234744,0,0,-0.069946952629834414,,0,0,0,0,-0.049113995462526816,-4.7673416148086289e-07,0,0,0,0,0,1,0
472,0,29.443558846234744,29.443558846234744,29.443558846234744,29.374308453972851,,29.374308453972851,29.374308453972851,29.325391522770691,0,0,-0.069250392261892557,,0,0,0,0,-0.048916931202160896,-5.221628782692278e-07,0,0,0,0,0,1,0
473,0,29.325391522770691,29.325391522770691,29.325391522770691,29.256809079250264,,29.256809079250264,29.256809079250264,29.208087890446269,0,0,-0.06858244352042675,,0,0,0,0,-0.048721188803995119,-4.4896601636423838e-07,0,0,0,0,0,1,0
474,0,29.208087890446269,29.208087890446269,29.208087890446269,29.140154677946203,,29.140154677946203,29.140154677946203,29.09162770693554,0,0,-0.067933212500065565,,0,0,0,0,-0.048526971010662834,-4.9325794293508807e-07,0,0,0,0,0,1,0
475,0,29.09162770693554,29.09162770693554,29.09162770693554,29.024350623762146,,29.024350623762146,29.024350623762146,28.976016486339375,0,0,-0.067277083173394203,,0,0,0,0,-0.048334137422770596,-5.0569027010283207e-07,0,0,0,0,0,1,0
476,0,28.976016486339375,28.976016486339375,28.976016486339375,28.909482192058221,,28.909482192058221,28.909482192058221,28.861339403571094,0,0,-0.066534294281154871,,0,0,0,0,-0.048142788487126609,-4.4470263560469903e-07,0,0,0,0,0,1,0
477,0,28.861339403571094,28.861339403571094,28.861339403571094,28.795766455376054,,28.795766455376054,28.795766455376054,28.747813059624331,0,0,-0.065572948195040226,,0,0,0,0,-0.047953395751722638,-4.2035702207954273e-07,0,0,0,0,0,1,0
478,0,28.747813059624331,28.747813059624331,28.747813059624331,28.682741668216931,,28.682741668216931,28.682741668216931,28.634976545813561,0,0,-0.06507139140740037,,0,0,0,0,-0.047765122403369276,-3.6477484144370464e-07,0,0,0,0,0,1,0
479,0,28.634976545813561,28.634976545813561,28.634976545813561,28.570281848310561,,28.570281848310561,28.570281848310561,28.522703940355868,0,0,-0.064694697503000498,,0,0,0,0,-0.047577907954693188,-4.2726443183482843e-07,0,0,0,0,0,1,0
480,0,28.522703940355868,28.522703940355868,28.522703940355868,28.458737912894875,,28.458737912894875,28.458737912894875,28.41134579110512,0,0,-0.063966027460992336,,0,0,0,0,-0.047392121789755493,-3.9283484198904262e-07,0,0,0,0,0,1,0
