step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,audit_failed
347,0,2149.7760047912598,2149.7760047912598,2149.7760047912598,2130.1897229254246,2192.1560793071985,3096.0088404035578,2149.7760047912598,2146.1959915161133,0,0,-19.58628186583519,965.81911747813319,337,17.814439930914887,32,-964.04727554321289,-3.5800132751464844,-3.716922356034047e-05,0,370,0,0,0,1
348,0,2146.1959915161133,2146.1959915161133,2146.1959915161133,2126.7080237865448,2187.8709847927094,3091.6653717925028,2146.1959915161133,2142.6219177246094,0,0,-19.487967729568481,964.95734800595801,337,17.636166674904416,32,-963.10554695129395,-3.5740737915039062,-5.940529445069842e-05,0,370,0,0,0,1
349,0,2142.6219177246094,2142.6219177246094,2142.6219177246094,2123.5557830184698,2184.8471553772688,3087.6103040467469,2142.6219177246094,2139.0537872314453,0,0,-19.066134706139565,964.05452102827712,337,17.486707519415177,32,-962.47509384155273,-3.5681304931640625,-6.7935771767224651e-05,0,370,0,0,0,1
350,0,2139.0537872314453,2139.0537872314453,2139.0537872314453,2120.3470324128866,2181.6435244083405,3083.5064755272738,2139.0537872314453,2135.4915981292725,0,0,-18.706754818558693,963.15944311438716,337,17.332975308907862,32,-961.78566360473633,-3.5621891021728516,-6.8476347678370075e-05,0,370,0,0,0,1
351,0,2135.4915981292725,2135.4915981292725,2135.4915981292725,2117.2305909395218,2177.7055388987064,3079.5016780187461,2135.4915981292725,2131.9353504180908,0,0,-18.261007189750671,962.27108707922434,337,17.162510366263632,32,-961.1725902557373,-3.5562477111816406,-5.9122853599546943e-05,0,370,0,0,0,1
352,0,2131.9353504180908,2131.9353504180908,2131.9353504180908,2114.1635203659534,2173.7485053539276,3075.5309468255714,2131.9353504180908,2128.3850421905518,0,0,-17.771830052137375,961.36742645961795,337,17.010206128530172,32,-960.60580253601074,-3.5503082275390625,-4.1782635889830999e-05,0,370,0,0,0,1
353,0,2128.3850421905518,2128.3850421905518,2128.3850421905518,2110.9630995541811,2170.1271456480026,3071.4236885080672,2128.3850421905518,2124.840669631958,0,0,-17.421942636370659,960.46058895388614,337,16.851257704701311,32,-959.8899040222168,-3.54437255859375,-1.8366222775512142e-05,0,370,0,0,0,1
354,0,2124.840669631958,2124.840669631958,2124.840669631958,2107.5389687865973,2166.5921710878611,3067.0888652832459,2124.840669631958,2121.3022365570068,0,0,-17.301700845360756,959.54989649664867,337,16.704568859820483,32,-958.9527645111084,-3.5384330749511719,1.8749432911135955e-05,0,370,0,0,0,1
355,0,2121.3022365570068,2121.3022365570068,2121.3022365570068,2104.437453776598,2163.0980467498302,3063.0727176807768,2121.3022365570068,2117.7695579528809,0,0,-16.864782780408859,958.63526390417883,337,16.5478706218355,32,-958.31835174560547,-3.5326786041259766,-0.00011925683202207438,0,370,0,0,0,1
356,0,2117.7695579528809,2117.7695579528809,2117.7695579528809,2100.932862713933,2158.5883369296789,3058.6747002953384,2117.7695579528809,2114.2428188323975,0,0,-16.836695238947868,957.74183758140543,337,16.380229437937942,32,-957.28537178039551,-3.5267391204833984,-6.2667484598932788e-05,0,370,0,0,0,1
357,0,2114.2428188323975,2114.2428188323975,2114.2428188323975,2097.7523245811462,2153.7706991136074,3054.6186217884397,2114.2428188323975,2110.7220153808594,0,0,-16.490494251251221,956.86629720729343,335,16.179513969006621,32,-956.55531692504883,-3.5208034515380859,-1.9372237147763371e-09,0,370,0,0,0,1
358,0,2110.7220153808594,2110.7220153808594,2110.7220153808594,2094.6425606310368,2148.2644951939583,3050.659243091045,2110.7220153808594,2107.2069664001465,0,0,-16.079454749822617,956.01668246000827,333,15.949449078144426,32,-955.88667678833008,-3.5150489807128906,-0.00010864996784221148,0,368,0,0,0,1
359,0,2107.2069664001465,2107.2069664001465,2107.2069664001465,2091.1542910933495,2143.7349044829607,3046.2764174702402,2107.2069664001465,2103.6978511810303,0,0,-16.052675306797028,955.12212637689072,333,15.774268412328183,32,-954.84371948242188,-3.5091152191162109,-2.8424430183804361e-05,0,368,0,0,0,1
360,0,2103.6978511810303,2103.6978511810303,2103.6978511810303,2088.2728961259127,2137.919658228755,3042.557461016218,2103.6978511810303,2100.1944847106934,0,0,-15.424955055117607,954.28456489030532,333,15.527375943620882,32,-954.38698577880859,-3.5033664703369141,-0.00012333034374023555,0,366,0,0,0,1
361,0,2100.1944847106934,2100.1944847106934,2100.1944847106934,2084.976424023509,2132.6555502414703,3038.3937031360083,2100.1944847106934,2096.6970520019531,0,0,-15.218060687184334,953.41727911249927,333,15.318764057595217,32,-953.51798248291016,-3.4974327087402344,-2.3650171442568535e-05,0,366,0,0,0,1
362,0,2096.6970520019531,2096.6970520019531,2096.6970520019531,2081.8198493719101,2127.5252220034599,3034.3466570123705,2096.6970520019531,2093.2053699493408,0,0,-14.87720263004303,952.52680764046045,333,15.119556213947817,32,-952.76916122436523,-3.4916820526123047,-9.7194099453190574e-05,0,366,0,0,0,1
363,0,2093.2053699493408,2093.2053699493408,2093.2053699493408,2078.7556448727846,2124.3784177154303,3030.3181920040065,2093.2053699493408,2089.7196197509766,0,0,-14.449725076556206,951.56254713122189,329,14.991668225485682,32,-952.10449028015137,-3.4857501983642578,2.0036536170664476e-05,0,366,0,0,0,1
364,0,2089.7196197509766,2089.7196197509766,2089.7196197509766,2075.2939633131027,2120.756658449769,3025.9003823266403,2089.7196197509766,2086.239616394043,0,0,-14.42565643787384,950.60641901353756,328,14.864414884053076,32,-951.0451774597168,-3.4800033569335938,-3.7867455375817372e-05,0,362,0,0,0,1
365,0,2086.239616394043,2086.239616394043,2086.239616394043,2072.1519239097834,2117.3631531149149,3021.7860820377209,2086.239616394043,2082.7653617858887,0,0,-14.087692484259605,949.63415812793755,328,14.739472619261733,32,-950.28593826293945,-3.4742546081542969,-8.4294004864204908e-05,-2.2737367544323206e-13,362,0,0,0,1
366,0,2082.7653617858887,2082.7653617858887,2082.7653617858887,2069.0145499706268,2113.8375905156136,3017.6887950215541,2082.7653617858887,2079.2970314025879,0,0,-13.750811815261841,948.67424505092731,328,14.599971839407317,32,-949.52340507507324,-3.4683303833007812,5.4328789246937959e-05,4.5474735088646412e-13,361,0,0,0,1
367,0,2079.2970314025879,2079.2970314025879,2079.2970314025879,2065.6599014103413,2109.9803818278015,3013.3815842448685,2079.2970314025879,2075.834451675415,0,0,-13.637129992246628,947.7216828345272,328,14.46168319592789,32,-948.54623603820801,-3.4625797271728516,2.9248341434140457e-05,-4.5474735088646412e-13,361,0,0,0,1
368,0,2075.834451675415,2075.834451675415,2075.834451675415,2062.6223963946104,2106.7499806657434,3009.376718384065,2075.834451675415,2072.377613067627,0,0,-13.212055280804634,946.75432198945464,328,14.324833053312886,32,-947.86709976196289,-3.4568386077880859,4.2075953388120979e-06,0,360,0,0,0,1
369,0,2072.377613067627,2072.377613067627,2072.377613067627,2059.5884000062943,2103.2782354578376,3005.3751571700541,2072.377613067627,2068.9265213012695,0,0,-12.789213061332703,945.78675716375983,328,14.185805506947418,32,-947.183349609375,-3.4510917663574219,-5.5505406635347754e-06,4.5474735088646412e-13,361,0,0,0,1
370,0,2068.9265213012695,2068.9265213012695,2068.9265213012695,2056.4699510782957,2100.0845991671085,3001.2647715304092,2068.9265213012695,2065.4811725616455,0,0,-12.456570222973824,944.79482045211353,326,14.06883137486443,32,-946.40708160400391,-3.4453487396240234,-9.553280960972188e-06,-2.2737367544323206e-13,361,0,0,0,1
371,0,2065.4811725616455,2065.4811725616455,2065.4811725616455,2053.1964166462421,2096.5733233690262,2997.0090184466685,2065.4811725616455,2062.0415649414062,0,0,-12.284755915403366,943.81260180042636,326,13.950890992418408,32,-945.47873687744141,-3.4396076202392578,-5.8996306506742258e-06,0,361,0,0,0,1
372,0,2062.0415649414062,2062.0415649414062,2062.0415649414062,2050.2136728316545,2091.9923913925886,2993.0863777850318,2062.0415649414062,2058.607702255249,0,0,-11.827892109751701,942.87270495337725,325,13.777355506594631,32,-944.82216835021973,-3.4338626861572266,1.1129279300803319e-05,-4.5474735088646412e-13,359,0,0,0,1
373,0,2058.607702255249,2058.607702255249,2058.607702255249,2047.1718489676714,2088.8810239732265,2989.0577094072983,2058.607702255249,2055.1795768737793,0,0,-11.435853287577629,941.88586043962687,325,13.648656178028659,32,-944.09866333007812,-3.4281253814697266,3.0095713100308785e-05,2.2737367544323206e-13,359,0,0,0,1
374,0,2055.1795768737793,2055.1795768737793,2055.1795768737793,2044.072037935257,2085.2362515628338,2984.9807604818552,2055.1795768737793,2051.7570123672485,0,0,-11.107538938522339,940.90872254659826,321,13.508308503130138,32,-943.30949211120605,-3.4225645065307617,-0.000117813392989774,0,358,0,0,0,1
375,0,2051.7570123672485,2051.7570123672485,2051.7570123672485,2041.1552418321371,2082.179118566215,2981.0628642244228,2051.7570123672485,2048.3401870727539,0,0,-10.601770535111427,939.9076223922857,318,13.38961799908725,32,-942.69546985626221,-3.4168252944946289,-7.8124994615791366e-05,6.8212102632969618e-13,358,0,0,0,1
376,0,2048.3401870727539,2048.3401870727539,2048.3401870727539,2037.844023257494,2078.4156654626131,2976.7689398671141,2048.3401870727539,2044.929102897644,0,0,-10.496163815259933,938.92491660962014,317,13.272302732373191,32,-941.7010555267334,-3.4110841751098633,-2.6971858915203484e-05,0,351,0,0,0,1
377,0,2044.929102897644,2044.929102897644,2044.929102897644,2034.45041680336,2074.3390308097005,2972.4035676943413,2044.929102897644,2041.523756980896,0,0,-10.478686094284058,937.95315089098131,316,13.142187692010566,32,-940.6166524887085,-3.4053459167480469,3.0880817348588607e-05,6.8212102632969618e-13,351,0,0,0,1
378,0,2041.523756980896,2041.523756980896,2041.523756980896,2031.1480636745691,2070.66805306077,2968.1211250402812,2041.523756980896,2038.1239652633667,0,0,-10.375693306326866,936.97306136571206,316,13.017716588747135,32,-939.61508464813232,-3.3997917175292969,-8.5769852603334584e-05,0,349,0,0,0,1
379,0,2038.1239652633667,2038.1239652633667,2038.1239652633667,2028.0722525268793,2067.2245137186255,2964.045318210297,2038.4200625121593,2035.0255169272423,0,0,-10.051712736487389,935.97306568341764,317,12.900351410932217,32,-938.52560710906982,-3.3945455849170685,-8.1534085438761394e-06,0,349,0,0,0,1
380,0,2035.0255169272423,2035.0255169272423,2035.0255169272423,2024.9893882274628,2063.7183489690069,2959.955641207056,2035.3175333738327,2031.9280517101288,0,0,-10.03612869977951,934.96625297959326,317,12.793102684659289,32,-937.4312105178833,-3.3894816637039185,-0.00011080776130256709,6.8212102632969618e-13,351,0,0,0,1
381,0,2031.9280517101288,2031.9280517101288,2031.9280517101288,2021.9801339320838,2060.2939285312314,2955.8628271602361,2032.1488307267427,2028.7647194159217,0,0,-9.947917778044939,933.88269322815222,317,12.681147075417812,32,-936.39514350891113,-3.3841113108210266,-1.7227779153472511e-05,0,351,0,0,0,1
382,0,2028.7647194159217,2028.7647194159217,2028.7647194159217,2020.3570740651339,2058.5039329007268,2953.0247512981059,2030.0181073327549,2026.6374613640364,0,0,-8.4076453507877886,932.66767723297198,313,12.576554582012022,32,-935.58319854736328,-3.3806459687184542,-0.00010013387736762525,2.2737367544323206e-13,355,0,0,0,1
383,0,2026.6374613640364,2026.6374613640364,2026.6374613640364,2018.3931284190621,2055.8766408746551,2949.8430476017238,2027.6802996993065,2024.303658246994,0,0,-8.2443329449743032,931.44991918266169,314,12.461609321093192,32,-934.62435722351074,-3.3766414523124695,1.1281365004833788e-05,2.2737367544323206e-13,355,0,0,0,1
384,0,2024.303658246994,2024.303658246994,2024.303658246994,2015.7681523244828,2050.8652807497419,2945.1894317250853,2024.5516646504402,2021.1801700294018,0,0,-8.53550592251122,929.42127940060254,313,12.878176452576099,32,-933.51594352722168,-3.3714946210384369,-5.1936543968622573e-05,4.5474735088646412e-13,352,0,0,0,1
385,0,2021.1801700294018,2021.1801700294018,2021.1801700294018,2012.732776355464,2047.5137015482178,2940.1327395988228,2021.3928008079529,2018.0265080332756,0,0,-8.4473936739377677,927.3999632433588,314,13.75169271700338,32,-932.49163150787354,-3.3662927746772766,-0.00011047873204006464,2.2737367544323206e-13,352,0,0,0,1
386,0,2018.0265080332756,2018.0265080332756,2018.0265080332756,2009.5943470848724,2043.3036695346236,2935.1982406777042,2017.6513887047768,2014.291467666626,0,0,-8.4321609484031796,925.60389359283181,310,13.857967515597693,32,-931.40481948852539,-3.3599210381507874,3.0764057100896025e-05,2.2737367544323206e-13,351,0,0,0,1
387,0,2014.291467666626,2014.291467666626,2014.291467666626,2006.1729084998369,2039.3840323346667,2929.794062610049,2013.2184001803398,2009.8658206425607,0,0,-8.1185591667890549,923.62115411021205,308,13.730797950845272,32,-930.3064603805542,-3.3525795377790928,-9.8967620942858048e-06,-2.2737367544323206e-13,351,0,0,0,1
388,0,2009.8658206425607,2009.8658206425607,2009.8658206425607,2002.957079884538,2035.7879299628548,2924.4700857309499,2009.3622225224972,2006.0160358175635,0,0,-6.9087407580227591,921.51300584641194,305,14.087747791608081,32,-929.19561100006104,-3.3461867049336433,-3.8674283587170066e-05,2.2737367544323206e-13,346,0,0,0,1
389,0,2006.0160358175635,2006.0160358175635,2006.0160358175635,1999.5124273918336,2031.7162614012573,2919.2281272089349,2005.4858799576759,2002.1461271047592,0,0,-6.503608425729908,919.71569981710127,309,14.435442301047942,32,-928.17768955230713,-3.3397528529167175,-6.0012819858457078e-05,2.2737367544323206e-13,346,0,0,0,1
390,0,2002.1461271047592,2002.1461271047592,2002.1461271047592,1995.8977691950276,2027.7823449196567,2913.984590047372,2001.8220683336258,1998.4884017109871,0,0,-6.2483579097315669,918.08682085234432,317,15.12522185467401,32,-927.28774356842041,-3.3336666226387024,-7.5049857287012856e-05,2.2737367544323206e-13,347,0,0,0,1
391,0,1998.4884017109871,1998.4884017109871,1998.4884017109871,1992.3798382179812,2023.9007739961926,2909.1874752952754,1998.6882493495941,1995.3597995042801,0,0,-6.1085634930059314,916.8076370772942,321,15.77806630590544,32,-926.27729225158691,-3.3284498453140259,-7.6954413316343562e-05,2.2737367544323206e-13,347,0,0,0,1
392,0,1995.3597995042801,1995.3597995042801,1995.3597995042801,1989.3235694784671,2020.5126603947356,2905.106965786732,1995.3900237679482,1992.0670717358589,0,0,-6.0362300258129835,915.78339630826486,325,15.483289533340667,32,-925.20023155212402,-3.3229520320892334,-7.1605866878599045e-05,-4.5474735088646412e-13,355,0,0,0,1
393,0,1992.0670717358589,1992.0670717358589,1992.0670717358589,1986.1393906865269,2016.6616317883763,2900.5755915249697,1991.8787291049957,1988.5616379976273,0,0,-5.9276810493320227,914.4362008384428,326,15.448049346077596,32,-924.14491176605225,-3.3170911073684692,-5.7965218957178877e-05,6.8212102632969618e-13,355,0,0,0,1
394,0,1988.5616379976273,1988.5616379976273,1988.5616379976273,1982.3432605452836,2011.7935246321649,2895.3288012244175,1987.9800887107849,1984.6695099938661,0,0,-6.2183774523437023,912.98554067913392,323,15.657389094643577,32,-923.00610160827637,-3.3105787169188261,-3.7897424135735491e-05,2.2737367544323206e-13,360,0,0,0,1
395,0,1984.6695099938661,1984.6695099938661,1984.6695099938661,1980.232877274706,2008.9195942681024,2892.0166444010956,1986.5829217731953,1983.274698972702,0,0,-4.4366327191601158,911.78376712638965,327,16.457884656646115,32,-921.8916072845459,-3.3082228004932404,-8.6532852492382517e-06,-5.6843418860808015e-13,360,0,0,0,1
396,0,1983.274698972702,1983.274698972702,1983.274698972702,1979.5197463871446,2007.4522124668583,2890.7021162350256,1985.8937284167041,1982.5866936712118,0,0,-3.7549525855574757,911.18236984788109,312,16.081170020117725,32,-920.88955783843994,-3.3070347454922739,3.1702725436844048e-05,6.8212102632969618e-13,366,0,0,0,1
397,0,1982.5866936712118,1982.5866936712118,1982.5866936712118,1979.2921621437295,2006.8502256218392,2889.1784587790626,1984.9548073960468,1981.6492007789493,0,0,-3.294531527482377,909.88629663533311,298,15.728175666239508,32,-919.95182704925537,-3.30560661709751,-0.00010373401892138645,1.1368683772161603e-13,366,0,0,0,1
398,0,1981.6492007789493,1981.6492007789493,1981.6492007789493,1978.6870126426802,2005.5944968084607,2886.4212850157783,1983.4972987687215,1980.1941741129849,0,0,-2.9621881362691056,907.73427237309807,308,15.963806340222895,32,-918.88779258728027,-3.3031246557366103,-4.8930671027846984e-05,6.8212102632969618e-13,348,0,0,0,1
399,0,1980.1941741129849,1980.1941741129849,1980.1941741129849,1977.2053035901117,2003.4686641107935,2882.3023922344928,1980.8173221079633,1977.5187232234748,0,0,-2.9888705228731851,905.09708864438107,310,16.259875399593408,32,-917.74494552612305,-3.298598884488456,1.3932632327851024e-05,1.1368683772161603e-13,348,0,0,0,1
400,0,1977.5187232234748,1977.5187232234748,1977.5187232234748,1975.0921896812652,2001.3470297648716,2877.1928745631831,1976.9438343048096,1973.6515749692917,0,0,-2.4265335422096541,902.10068488191791,331,16.597191202197713,32,-916.84623146057129,-3.2922593355178833,-9.6954978971552919e-05,1.1368683772161603e-13,354,0,0,0,1
401,0,1973.6515749692917,1973.6515749692917,1973.6515749692917,1971.5239568566903,1998.1421621293266,2870.550584579415,1971.5940448641777,1968.3107776492834,0,0,-2.1276181126013398,899.0266277227247,321,16.709607516817687,32,-915.66614723205566,-3.2832672148942947,-1.372454835291137e-05,6.8212102632969618e-13,355,0,0,0,1
402,0,1968.3107776492834,1968.3107776492834,1968.3107776492834,1966.2859290320193,1991.5195214867126,2862.5016455045884,1965.4157964587212,1962.1427220851183,0,0,-2.0248486172640696,896.21571647256906,335,17.386574507598588,32,-914.4724235534668,-3.2730743736028671,-0.00010938848640762444,1.0231815394945443e-12,363,0,0,0,1
403,0,1962.1427220851183,1962.1427220851183,1962.1427220851183,1959.8730416481849,1984.7786328021321,2854.3391161016298,1959.507856965065,1956.2447194298729,0,0,-2.2696804369334131,894.46607445344489,337,18.45836126291195,32,-913.2896203994751,-3.2631375351920724,-1.0915644224951393e-05,-1.5916157281026244e-12,363,0,0,0,1
404,0,1956.2447194298729,1956.2447194298729,1956.2447194298729,1955.2688638530672,1979.6531154160693,2849.1484190476294,1956.4909624159336,1953.2327742278576,0,0,-0.9758555768057704,893.87955519456227,334,19.574315791093813,32,-912.23177242279053,-3.2581881880760193,-8.553864086024987e-05,9.0949470177292824e-13,375,0,0,0,1
405,0,1953.2327742278576,1953.2327742278576,1953.2327742278576,1952.0229612966068,1975.7925811964487,2846.471808807969,1953.6225844670553,1950.3692855807894,0,0,-1.2098129312507808,894.44884751136215,322,18.328240144253773,32,-911.17746448516846,-3.2532988862658385,2.7114579779663472e-05,1.0231815394945443e-12,375,0,0,0,1
406,0,1950.3692855807894,1950.3692855807894,1950.3692855807894,1949.5056404324425,1972.9232025142828,2844.0004089442618,1951.2468665455235,1947.9974626851035,0,0,-0.86364514834690453,894.4947685118193,323,17.426709676457193,32,-910.18025207519531,-3.2494038604199886,-3.409193163861346e-05,-2.2737367544323206e-13,367,0,0,0,1
407,0,1947.9974626851035,1947.9974626851035,1947.9974626851035,1947.4927866270068,1970.6409435492574,2841.506883128397,1948.8683736543171,1945.6228782198741,0,0,-0.50467605809672023,894.01409650139021,330,16.507377900797614,32,-909.14588737487793,-3.2454954344430007,-8.6519411979679717e-05,4.5474735088646412e-13,367,0,0,0,1
408,0,1945.6228782198741,1945.6228782198741,1945.6228782198741,1945.4246948892317,1967.8917961612067,2838.2856684523144,1946.6220678091049,1943.3804537951946,0,0,-0.19818333064245053,892.86097356308278,337,16.345221797891156,32,-908.00882244110107,-3.2416140139102936,5.4175931836653035e-05,4.5474735088646412e-13,379,0,0,0,1
409,0,1943.3804537951946,1943.3804537951946,1943.3804537951946,1943.6847379528917,1965.591161774566,2835.1839700845585,1944.4600674510002,1941.2220184803009,0,0,0.30428415769711137,891.49923213166676,340,16.321997711289825,32,-907.04590034484863,-3.2380489706993103,1.8886082671087934e-05,5.6843418860808015e-13,379,0,0,0,1
410,0,1941.2220184803009,1941.2220184803009,1941.2220184803009,1941.8951642229222,1962.1133810211177,2831.8793366205218,1942.2529757320881,1939.0185771286488,0,0,0.6731457426212728,889.98417239759965,344,16.279916768120895,32,-905.90627765655518,-3.2343986034393311,-6.1694011037616292e-06,5.6843418860808015e-13,382,0,0,0,1
411,0,1939.0185771286488,1939.0185771286488,1939.0185771286488,1940.0085287021939,1960.0521028178991,2828.6186759875495,1939.9635041058064,1936.7328948825598,0,0,0.98995157354511321,888.61014728535565,338,16.024098862581113,32,-904.67927074432373,-3.2306092232465744,-2.93974514988804e-05,-5.6843418860808015e-13,382,0,0,0,1
412,0,1936.7328948825598,1936.7328948825598,1936.7328948825598,1937.9022731637815,1957.5017281910814,2825.7142111736844,1938.0530248880386,1934.8255860805511,0,0,1.169378281221725,887.81193800990286,341,15.948834351867811,32,-903.61002063751221,-3.2274388074874878,-4.0461964999849442e-05,-1.3642420526593924e-12,380,0,0,0,1
413,0,1934.8255860805511,1934.8255860805511,1934.8255860805511,1937.3035155385733,1956.6106885579647,2824.7089919625237,1938.5987913459539,1935.3704441338778,0,0,2.4779294580221176,887.4054764239504,341,16.428741720466178,32,-902.53894233703613,-3.2283472120761871,-4.0013316265685717e-05,2.2737367544323206e-13,380,0,0,0,1
414,0,1935.3704441338778,1935.3704441338778,1935.3704441338778,1937.7106013712473,1957.3049206151616,2825.6650707432591,1940.8405042614322,1937.6084287477279,0,0,2.3401572373695672,887.95446937201177,334,16.641279579878798,32,-901.46584606170654,-3.2320755137043307,-3.5238262626080541e-05,9.0949470177292824e-13,382,0,0,0,1
415,0,1937.6084287477279,1937.6084287477279,1937.6084287477279,1940.7501435268916,1961.1470988832612,2829.9925771532212,1945.2786758114235,1942.0392255080806,0,0,3.141714779163749,889.24243362632956,329,15.595256983398025,32,-900.30915832519531,-3.2394503033428919,-1.9235528498029453e-05,-4.5474735088646412e-13,382,0,0,0,1
416,0,1942.0392255080806,1942.0392255080806,1942.0392255080806,1945.910330508867,1966.7297659257922,2837.0006209889507,1953.1419600613881,1949.889436647296,0,0,3.8711050007864287,891.0902904800837,336,15.292864569874041,32,-899.15152549743652,-3.2525234140921384,2.2131873720354633e-06,-1.1368683772161603e-13,383,0,0,0,1
417,0,1949.889436647296,1949.889436647296,1949.889436647296,1954.8043344813591,1975.6328479536373,2849.2807192345122,1966.3315215534531,1963.0570654660696,0,0,4.9148978340631402,894.47638475315307,341,15.183594791780884,32,-898.13279247283936,-3.2744560873834416,3.3835190606623655e-05,-6.8212102632969618e-13,383,0,0,0,1
418,0,1963.0570654660696,1963.0570654660696,1963.0570654660696,1969.3201712050013,1992.9133454869343,2869.8676389190136,1987.7901313900948,1984.4797966480255,0,0,6.2631057389316993,900.54746771401233,349,15.012417283396537,32,-897.08992481231689,-3.3103347420692444,-0.00011025444564438658,1.4779288903810084e-12,388,0,0,0,1
419,0,1984.4797966480255,1984.4797966480255,1984.4797966480255,1989.8204682534561,2015.2586053777868,2900.0280975552191,1993.7834394574165,1990.4631685316563,0,0,5.3406716054305434,910.20762930176306,349,15.799660101355151,33,-922.04431819915771,-3.3202709257602692,-6.5910105831790133e-05,0,388,0,0,0,1
420,0,1990.4631685316563,1990.4631685316563,1990.4631685316563,1995.824416663032,2020.2446696186144,2907.6813426173294,1993.6868663728237,1990.366812646389,0,0,5.3612481313757598,911.85692595429737,354,15.913506581726663,33,-929.90798282623291,-3.3200537264347076,-9.5318775947816903e-06,5.6843418860808015e-13,395,0,0,0,1
421,0,1990.366812646389,1990.366812646389,1990.366812646389,1997.2389969860669,2020.4597965780513,2910.9405317870974,1997.6001757830381,1994.2736721485853,0,0,6.872184339677915,913.70153480103045,357,15.477377760587663,33,-928.81773376464844,-3.3265036344528198,5.7310758165840525e-05,1.5916157281026244e-12,395,0,0,0,1
422,0,1994.2736721485853,1994.2736721485853,1994.2736721485853,2000.4821371119469,2023.2939970550178,2917.5738408697853,2005.1310775317834,2001.7919158273726,0,0,6.2084649633616209,917.09170375783833,352,15.185019483653559,33,-927.62778282165527,-3.3391617044107988,-5.9709224160542362e-05,-2.2737367544323206e-13,403,0,0,0,1
423,0,2001.7919158273726,2001.7919158273726,2001.7919158273726,2009.0805147871292,2029.0412286698693,2930.2297702834876,2019.1503594180103,2015.7879328241397,0,0,7.2885989597566549,921.14925549635836,337,15.324079201050031,33,-926.40349006652832,-3.362426593870623,2.1412280602817191e-05,1.0231815394945443e-12,403,0,0,0,1
424,0,2015.7879328241397,2015.7879328241397,2015.7879328241397,2024.2715119952106,2042.2095939346138,2951.5827005785336,2041.5404112562537,2038.1406021267176,0,0,8.4835791710709145,927.31118858332297,377,15.086781913376679,33,-925.12907123565674,-3.3998091295361519,-7.5447848303156206e-05,2.2737367544323206e-13,396,0,0,0,1
425,0,2038.1406021267176,2038.1406021267176,2038.1406021267176,2046.5763745867298,2062.1213146209561,2982.2083721931776,2073.6202520877123,2070.1671159565449,0,0,8.435772460012231,935.63199760644784,397,15.190435764589312,33,-923.77855587005615,-3.4531361311674118,1.9424891434027813e-05,1.4779288903810084e-12,396,0,0,0,1
426,0,2070.1671159565449,2070.1671159565449,2070.1671159565449,2080.3822842522641,2092.7584824036371,3029.1490998196045,2122.0665501058102,2118.5326560139656,0,0,10.215168295719195,948.76681556734047,393,15.395193435009508,33,-922.47774314880371,-3.5338940918445587,-6.1949508562975097e-05,-2.2737367544323206e-13,448,0,0,0,1
427,0,2118.5326560139656,2118.5326560139656,2118.5326560139656,2130.8171746996231,2141.1383533250209,3102.5256129425484,2196.2681894302368,2192.6108422540128,0,0,12.284518685657531,971.70843824292524,395,15.20565689387788,33,-921.46308040618896,-3.6573471762239933,5.1372662255744217e-05,-4.5474735088646412e-13,448,0,0,0,1
428,0,2192.6108422540128,2192.6108422540128,2192.6108422540128,2208.0346837630495,2214.4140683376881,3214.8130660933398,2310.7572431564331,2306.9091728925705,0,0,15.42384150903672,1006.7783823302902,386,16.274603279218422,33,-920.33042621612549,-3.8480702638626099,-1.5536929822701495e-05,3.4106051316484809e-13,450,0,0,0,1
429,0,2306.9091728925705,2306.9091728925705,2306.9091728925705,2326.6508505743113,2328.6318834037866,3387.1712962442616,2406.7602738557616,2402.7522702571259,0,0,19.741677681740839,1060.5204456699503,366,16.484272754627497,37,-996.89529514312744,-4.0080035986356961,-7.7073322245269082e-05,0,450,0,0,0,1
430,0,2402.7522702571259,2402.7522702571259,2402.7522702571259,2426.6764137496475,2431.3755872863421,3529.7949732027073,2510.3447389720241,2506.1641775524768,0,0,23.92414349252158,1103.1185594530598,368,15.306374732329692,37,-1034.7566089630127,-4.1805614195473026,-0.00013789490276394645,-2.2737367544323206e-13,436,0,0,0,1
431,0,2506.1641775524768,2506.1641775524768,2506.1641775524768,2534.211721548254,2543.4458819746624,3686.9431080329728,2635.7251013666391,2631.3359265783165,0,0,28.047543995777232,1152.7313864847188,414,15.11848491844427,38,-1066.3364915847778,-4.3891747883226344,4.1978280023613479e-05,0,436,0,0,0,1
432,0,2631.3359265783165,2631.3359265783165,2631.3359265783165,2664.0667447849705,2673.9145138401896,3875.9188759375902,2711.4421984376386,2706.9268920051527,0,0,32.730818206654021,1211.8521311526197,420,15.846669591721994,42,-1180.3233470916748,-4.515306432485886,4.0011536839301698e-07,1.1368683772161603e-12,482,0,0,0,1
433,0,2706.9268920051527,2706.9268920051527,2706.9268920051527,2743.5728988675264,2753.8702490965647,3987.9192158189653,2800.7600574390963,2796.0959785169398,0,0,36.646006862373724,1244.3463169514389,433,17.031773893997066,42,-1204.1909322738647,-4.6640789221564773,-3.2964947422442492e-05,-1.3642420526593924e-12,483,0,0,0,1
